1	Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674
0	I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?
1	18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
1	"Text82228>> Get more ringtones
0	"Also sir
0	Hey. You got any mail?
0	Hi. I'm sorry i missed your call. Can you pls call back.
0	No. I dont want to hear anything
0	A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:)
1	"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800
0	But i dint slept in afternoon.
0	Am also doing in cbe only. But have to pay.
0	Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
0	"I know you are thinkin malaria. But relax
1	"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out
1	Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch
1	You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill
1	FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
0	Great! I shoot big loads so get ready!
0	K da:)how many page you want?
1	PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04
1	"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy
1	"XXXMobileMovieClub: To use your credit
0	Also hi wesley how've you been
1	Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
0	Lol ... I knew that .... I saw him in the dollar store
1	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
1	"Thanks for your Ringtone Order
0	Well thats nice. Too bad i cant eat it
1	XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription
1	**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270
1	"Xmas Offer! Latest Motorola
1	As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062
0	You will go to walmart. I.ll stay.
0	Stupid auto correct on my phone
0	DO NOT B LATE LOVE MUM
1	We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
0	Are you staying in town ?
1	Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days
0	Ha ha cool cool chikku chikku:-):-DB-)
1	How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)
0	I place all ur points on e cultures module already.
0	Ok lar... Joking wif u oni...
0	I tagged MY friends that you seemed to count as YOUR friends.
1	Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow
0	Hahaha..use your brain dear
0	Nope... Think i will go for it on monday... Sorry i replied so late
1	sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP
1	"Mila
1	Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698
1	December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
1	"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP
1	"all the lastest from Stereophonics
0	Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.
1	Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
0	"Nope. Since ayo travelled
1	2/2 146tf150p
1	Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D
0	Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.
0	K..k:)where are you?how did you performed?
0	Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.
0	Pls pls find out from aunt nike.
0	soon you will have the real thing princess! Do i make you wet? :)
1	UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
1	Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248
0	Have you heard from this week?
0	I didn't get the second half of that message
0	Take us out shopping and Mark will distract Isaiah.=D
0	Goodnight da thangam I really miss u dear.
0	Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
1	I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
1	Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
0	"A few people are at the game
0	Shopping? Eh ger i toking abt syd leh...Haha
0	Good Morning plz call me sir
1	You have 1 new message. Please call 08715205273
0	Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
0	Pls she needs to dat slowly or she will vomit more.
1	Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge
0	Take some small dose tablet for fever
1	Sex partner
1	Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705
0	"I wake up long ago already... Dunno
1	"Thanks for your ringtone order
0	No no. I will check all rooms befor activities
0	Lolnice. I went from a fish to ..water.?
0	"Fyi I'm taking a quick shower
0	He says hi and to get your ass back to south tampa (preferably at a kegger)
0	It certainly puts things into perspective when something like this happens
1	u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )
1	sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p
1	FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end
1	You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.
0	Can u get pic msgs to your phone?
1	FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242
0	All sounds good. Fingers . Makes it difficult to type
0	How abt making some of the pics bigger?
0	"I'm in a meeting
0	"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket
1	YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
1	"Shop till u Drop
0	Shuhui say change 2 suntec steamboat? U noe where? Where r u now?
1	"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES
1	"You have won ?1
0	"I get out of class in bsn in like  &lt;#&gt;  minutes
1	Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
0	Ok lor...
1	URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only
1	"Mila
1	You have an important customer service announcement from PREMIER.
1	CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16
1	"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022
0	Midnight at the earliest
0	You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill
0	So do you have samus shoulders yet
1	"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6
1	Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt
1	You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
0	Hey tmr maybe can meet you at yck
1	Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
0	Wat happened to the cruise thing
0	"Sorry
1	How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?
1	"You are being contacted by our dating service by someone you know! To find out who it is
0	Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!
0	I'm at home. Please call
0	Moji just informed me that you saved our lives. Thanks.
0	For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
0	A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol
0	U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
1	88800 and 89034 are premium phone services call 08718711108
0	"Go until jurong point
0	Oooh bed ridden ey? What are YOU thinking of?
1	"Thanks for your ringtone order
0	"My fri ah... Okie lor
0	So u wan 2 come for our dinner tonight a not?
0	"I think we're going to finn's now
1	Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone
1	Sorry I missed your call let's talk when you have the time. I'm on 07090201529
0	Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later
1	"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd
1	FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
0	Or I guess  &lt;#&gt;  min
1	"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no
0	So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck
0	You got called a tool?
1	Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
0	Lol no ouch but wish i'd stayed out a bit longer
1	Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app
1	"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C
1	Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*
0	"Aight
1	LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
1	FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
0	Same as kallis dismissial in 2nd test:-).
1	Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
0	"By march ending
1	You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???
0	"I got another job! The one at the hospital doing data analysis or something
1	Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone
0	"
0	"Sorry
0	"You might want to pull out more just in case and just plan on not spending it if you can
0	"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY
0	"Sweetheart
1	Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
1	Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
0	Yes we are chatting too.
0	O. Well uv causes mutations. Sunscreen is like essential thesedays
0	"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"
0	I am on the way to ur home
0	Too late. I said i have the website. I didn't i have or dont have the slippers
0	Okay same with me. Well thanks for the clarification
0	Hey so this sat are we going for the intro pilates only? Or the kickboxing too?
0	PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
0	Well she's in for a big surprise!
0	"I don't know
0	Msg me when rajini comes.
0	"Buzz! Hey
0	Spoons it is then okay?
0	Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging
0	As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
1	You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+)
1	I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
1	"URGENT! You have won a 1 week FREE membership in our £100
0	Noooooooo please. Last thing I need is stress. For once in your life be fair.
0	I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
0	In which place do you want da.
0	"Hmmm.... Mayb can try e shoppin area one
0	Dont you have message offer
0	I'm working technical support :)voice process.networking field.
0	Am i that much dirty fellow?
0	Thanks for picking up the trash.
1	Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.
0	Wish u many many returns of the day.. Happy birthday vikky..
0	Is ur lecture over?
1	"SPJanuary Male Sale! Hot Gay chat now cheaper
0	Got c... I lazy to type... I forgot ü in lect... I saw a pouch but like not v nice...
1	You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!
1	"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd
1	"Do you realize that in about 40 years
0	Also maaaan are you missing out
0	Probably a couple hours tops
1	Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05
1	December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906
1	"Bored of speed dating? Try SPEEDCHAT
1	"Do you ever notice that when you're driving
1	"Think ur smart ? Win £200 this week in our weekly quiz
0	You got job in wipro:)you will get every thing in life in 2 or 3 years.
0	The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...
0	Gibbs unsold.mike hussey
0	"1.20 that call cost. Which i guess isnt bad. Miss ya
1	Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.
0	Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!
0	What is the plural of the noun research?
1	"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK
1	Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
0	"Got hella gas money
0	Fine. Do you remember me.
1	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693
1	"You are being contacted by our dating service by someone you know! To find out who it is
0	"Watching cartoon
0	Who's there say hi to our drugdealer
1	"Had your contract mobile 11 Mnths? Latest Motorola
0	He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
1	Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
0	Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.
0	"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here
1	"Hungry gay guys feeling hungry and up 4 it
0	Rightio. 11.48 it is then. Well arent we all up bright and early this morning.
0	"Aight
1	Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence
1	Hi madam this is lorna ferrer wants to apply as your domestic helper,I am harworking,trustworthy and loyal... I can do all around work ..I had finished contract in abu dhabi for 2 yrs. I hope you will like me madam as your helper thanks madam this is my wats up +639365740853 you can call me anytime also madam...
0	I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
1	You have 1 new message. Please call 08712400200.
0	"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae
0	I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.
1	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL
0	"I'll see if I can swing by in a bit
0	Dude just saw a parked car with its sunroof popped up. Sux
0	Watching telugu movie..wat abt u?
1	"This is the 2nd time we have tried 2 contact u. U have won the £750 Pound prize. 2 claim is easy
0	Stop knowing me so well!
1	"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V
1	"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or £10
0	Hi its in durban are you still on this number
1	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04
0	CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.
1	Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
0	OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX
0	Oh :-)only 4 outside players allowed to play know
1	"Hi babe its Chloe
0	Ok that's great thanx a lot.
1	You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP
0	Ok.
1	WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm
1	Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
1	U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16
1	Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
0	I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.
0	"It's wylie
0	Yup i thk so until e shop closes lor.
0	"When I was born
0	alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...
1	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl
1	FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts
1	URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
0	I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
0	How are you. Wish you a great semester
0	Yeah. I got a list with only u and Joanna if I'm feeling really anti social
1	We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
1	PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04
1	U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870
0	Can come my room but cannot come my house cos my house still messy... Haha...
0	"Okay
1	PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
0	Which channel:-):-):):-).
1	Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
1	You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm
0	Oh for fuck's sake she's in like tallahassee
0	U in town alone?
0	I want to lick your pussy now...
0	"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw
1	Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546
1	5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
0	Ok which your another number
1	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
1	Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
1	"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone
0	"No
0	She's borderline but yeah whatever.
0	"CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R
1	Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
0	Bring it if you got it
0	Dun need to use dial up juz open da browser n surf...
0	Customer place i will call you.
1	"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony
1	Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
0	what is your account number?
0	Omg if its not one thing its another. My cat has worms :/ when does this bad day end?
1	"Your account has been credited with 500 FREE Text Messages. To activate
1	"Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1
0	You still at the game?
0	Hanging out with my brother and his family
0	here is my new address -apples&pairs&all that malarky
0	Already am squatting is the new way of walking
0	Are you ok. What happen to behave like this
0	"Just sent again. Do you scream and moan in bed
0	"Enjoy the showers of possessiveness poured on u by ur loved ones
0	Then cant get da laptop? My matric card wif ü lei...
0	"Oh ! A half hour is much longer in Syria than Canada
1	"Shop till u Drop
0	Sounds like you have many talents! would you like to go on a dinner date next week?
1	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
1	it to 80488. Your 500 free text messages are valid until 31 December 2005.
1	"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520
0	"So many people seems to be special at first sight
0	If you're thinking of lifting me one then no.
1	Please CALL 08712402972 immediately as there is an urgent message waiting for you
0	Now press conference da:)
0	Ha ha - had popped down to the loo when you hello-ed me. Hello!
1	No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
0	Depends on where u going lor.
0	Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?
0	I was slept that time.you there?
0	Understand. his loss is my gain :) so do you work? School?
0	"He is impossible to argue with and he always treats me like his sub
0	Yep get with the program. You're slacking.
0	Hey are you angry with me. Reply me dr.
1	This message is brought to you by GMW Ltd. and is not connected to the
0	"Dunno
0	I sent lanre fakeye's Eckankar details to the mail box
0	Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
0	By monday next week. Give me the full gist
0	Dude im no longer a pisces. Im an aquarius now.
0	Yup no more already... Thanx 4 printing n handing it up.
1	Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's
0	Guessin you ain't gonna be here before 9?
1	Thanks for your subscription to Ringtone UK your mobile will be charged £5/month Please confirm by replying YES or NO. If you reply NO you will not be charged
0	"Poyyarikatur
0	"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here.."""
1	"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE
0	Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
0	"Will do
1	GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm
0	Headin towards busetop
1	"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10
1	PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04
1	Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx
1	Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15
1	Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
1	Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
1	Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone
0	I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night
1	Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
0	Prakesh is there know.
0	Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-)
0	Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...
0	"Good afternoon
0	"Yeah
1	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only
0	Having lunch:)you are not in online?why?
0	My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
0	Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
0	"Yeah hopefully
0	My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:)
0	"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear.."
0	Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*
